Id,SalePrice
1461,145227.00316577894
1462,176825.0952540852
1463,197627.8898461465
1464,219337.20501938462
1465,215991.6881083126
1466,201649.03729053328
1467,187280.79034185756
1468,197924.65813011772
1469,209409.5658023447
1470,138301.57161680708
1471,193674.44670420748
1472,136663.98265354312
1473,138501.47427097618
1474,169178.93533776404
1475,163473.22888463482
1476,362507.26302862645
1477,255540.51214839704
1478,309322.3949383713
1479,291487.95242949895
1480,413739.75004988664
1481,298938.3477789791
1482,238633.1750879131
1483,196840.7849288376
1484,201969.31976495706
1485,224168.4454534244
1486,229317.76393319725
1487,296779.0597705347
1488,242616.5450613607
1489,241509.5090096903
1490,220421.65618873623
1491,228294.64778275264
1492,130775.5620251477
1493,205555.73827750178
1494,309288.4703254679
1495,273216.128459821
1496,224599.68809528992
1497,198884.2227030942
1498,199810.3437282157
1499,187859.31282373585
1500,177242.38952100006
1501,187382.72352661108
1502,203123.64066203445
1503,275556.41134681064
1504,248026.57726563507
1505,240382.98695670697
1506,189457.1820399646
1507,229349.9943658276
1508,211317.33014273838
1509,181862.69145312492
1510,158547.1254874518
1511,157018.87703810085
1512,180366.83064015728
1513,162538.0882364408
1514,154933.9807618064
1515,192642.85474982133
1516,161547.51189666745
1517,177963.2403444836
1518,150189.82360380195
1519,231940.59936633636
1520,155067.0252097922
1521,156975.73411640464
1522,192036.26326239327
1523,127797.53546817656
1524,134368.55816199337
1525,146604.48192823734
1526,134320.00206262647
1527,123103.6431971564
1528,137268.124995485
1529,166144.5396628484
1530,202406.29824936553
1531,156362.52212222415
1532,130091.40791238907
1533,148408.33336498338
1534,145396.67206007492
1535,168447.6465851418
1536,135468.49740574998
1537,112476.48025874246
1538,191676.5857356148
1539,218884.20408705933
1540,141853.2460623318
1541,160940.62743330782
1542,155112.8823393226
1543,207401.8641924941
1544,115437.63201026722
1545,137465.90254590334
1546,175987.60182212677
1547,174949.37736123547
1548,161059.03698914018
1549,136658.0078347766
1550,159782.52749381147
1551,127361.54167661796
1552,164826.0085053389
1553,173583.46213941587
1554,142157.54453969642
1555,207672.53786271755
1556,154680.91818584377
1557,118586.48543788919
1558,140692.96030273466
1559,130937.42767416366
1560,149684.14012400465
1561,137457.128118564
1562,152332.72486860244
1563,142401.33818667245
1564,161929.2583771619
1565,173592.5208436512
1566,275980.2596456456
1567,113676.73081757707
1568,231649.33492289088
1569,170029.956358081
1570,175674.9549450582
1571,145093.21724275895
1572,151561.8017919918
1573,258434.7485901125
1574,148345.85480170714
1575,264319.3258670689
1576,232212.2107670723
1577,213911.4784497893
1578,170578.49359315907
1579,149557.89173950045
1580,220344.88649209987
1581,174190.9478527353
1582,150698.9264949654
1583,271806.5305745356
1584,248199.27288160974
1585,164799.19457547215
1586,108556.72609990301
1587,142332.33172997588
1588,177075.85679842083
1589,121092.70967258365
1590,151245.66978705296
1591,119703.41033757092
1592,147116.24492335363
1593,140111.82887189958
1594,154322.10596628042
1595,151020.87898562173
1596,254284.0564266266
1597,185689.90066354588
1598,211113.0193947751
1599,239062.09189459594
1600,214737.42100798438
1601,104590.26875382329
1602,138311.07868132228
1603,112863.47922102422
1604,258620.8530826978
1605,252954.8043629955
1606,184431.75789426736
1607,187238.68305115149
1608,237667.0568025776
1609,219552.4370317394
1610,178851.18606015612
1611,163394.34681298412
1612,191047.4745763566
1613,182174.28532979445
1614,170863.02504584764
1615,123770.70513723159
1616,114278.33973190385
1617,122942.69295081518
1618,145081.28252220637
1619,161123.31498628037
1620,177655.58896224486
1621,157272.26416918804
1622,175121.38301102386
1623,274284.002465418
1624,214437.2322806569
1625,147199.98862613755
1626,196138.74918065313
1627,205125.18288886873
1628,303481.2894475798
1629,212007.18501210999
1630,270189.2895038724
1631,225200.6408616125
1632,230722.16658930288
1633,213498.1759211677
1634,207369.22980951332
1635,206621.878954813
1636,188363.70386748426
1637,192294.32871151163
1638,222163.88712563826
1639,196132.7670727316
1640,248604.6883587775
1641,194543.91853407954
1642,257610.16500308854
1643,233869.84614328048
1644,259554.7774365415
1645,206529.4484339179
1646,191381.45152662435
1647,202163.68003226642
1648,155188.90558289338
1649,163317.09295007313
1650,129724.51613359971
1651,135264.08652611804
1652,138067.47115216876
1653,136373.24574837176
1654,161030.6199551914
1655,172682.441511593
1656,162008.27426262695
1657,162654.34018598817
1658,171101.354057392
1659,160302.90491944837
1660,173133.44095834848
1661,424666.3217154535
1662,339043.2871479478
1663,333235.1654990852
1664,400272.6337663847
1665,320539.9720080956
1666,316652.9763673559
1667,313367.5405718788
1668,339167.24855596706
1669,298559.77168857644
1670,332879.346362612
1671,256503.8398948519
1672,354509.218177426
1673,334594.0765108592
1674,262919.9331293827
1675,193842.9210484933
1676,193166.06608142512
1677,225149.84468317984
1678,376059.9703599358
1679,328037.15469681215
1680,323234.26215271733
1681,298630.87374933047
1682,298796.60539236566
1683,202942.91219825487
1684,222082.36372754214
1685,213134.32579008
1686,205664.0102100093
1687,218478.4799331806
1688,227721.09876285907
1689,231585.71878773154
1690,243297.81594640488
1691,241847.76265465698
1692,281731.6714286264
1693,213691.15270257764
1694,189080.65278856162
1695,199018.0508586555
1696,248849.91510647195
1697,213121.49722213138
1698,283443.9514114216
1699,297678.15196360496
1700,244920.32181978543
1701,282588.0918046786
1702,242334.17742773224
1703,253344.31333051767
1704,249545.94592363446
1705,265357.08956315427
1706,337089.4108084609
1707,245087.00878375157
1708,230815.25782830926
1709,285685.8634049299
1710,247004.4189707923
1711,269152.3413558416
1712,270337.2914046263
1713,240916.4280690186
1714,221020.33432929748
1715,231546.20354146417
1716,206742.61861495324
1717,201668.33818816702
1718,163414.09144123766
1719,242666.7618282885
1720,252816.25672617124
1721,195358.7756140653
1722,159640.66236272926
1723,174276.5383729856
1724,220376.69772539212
1725,248439.3917521142
1726,204870.16703370376
1727,169154.50657024854
1728,210780.39759086227
1729,188481.167305333
1730,187412.62789648512
1731,139407.43583136227
1732,145125.65100423855
1733,144570.94019822247
1734,153028.99438061196
1735,165657.58996622878
1736,143169.99650325943
1737,286912.2786459784
1738,243512.92996634752
1739,225147.4757057582
1740,204406.0900586323
1741,193801.92302991543
1742,166722.4681289314
1743,196040.23062668825
1744,308211.71470151737
1745,216481.97438416613
1746,229189.06206750337
1747,240179.90267680655
1748,213210.8796615573
1749,176609.08714273918
1750,152392.10667103512
1751,255672.32131166576
1752,145452.1638683645
1753,156756.51612172983
1754,214565.7766780908
1755,186275.0552582587
1756,139252.13194018265
1757,142858.23564992752
1758,155610.78024296573
1759,171407.36619927178
1760,175632.47415195272
1761,170810.0040228877
1762,188529.78243146566
1763,189797.12194018732
1764,137580.2098467029
1765,144420.01642794753
1766,186263.25571043076
1767,200020.31743772604
1768,162476.46107427473
1769,198985.30830143535
1770,189342.46058216307
1771,145719.86140474834
1772,152683.3536541809
1773,153415.83216653665
1774,160741.56451884058
1775,154651.99250318005
1776,140008.23813427478
1777,128257.81612270584
1778,158211.5455397911
1779,153030.2091032141
1780,193197.9814002989
1781,148102.2137248233
1782,121459.3128233097
1783,168024.52427125443
1784,150064.7305848638
1785,136984.1948253711
1786,157125.87765897205
1787,185812.48033544247
1788,111638.78901678012
1789,130833.84799080642
1790,123236.51355547314
1791,173348.60616960193
1792,166820.51847266272
1793,159334.38296346183
1794,162570.7439240555
1795,148063.88041747714
1796,191043.31721981475
1797,130357.86757555124
1798,152003.43006348272
1799,134340.35815851108
1800,157115.85822231034
1801,137974.98267915606
1802,146176.2836526639
1803,171792.07702637336
1804,150346.70313053488
1805,166242.91077898504
1806,154147.4745234297
1807,156467.5292680087
1808,155664.8303161253
1809,156006.1886476921
1810,157837.47444476266
1811,116822.15159175952
1812,130607.98699842748
1813,148613.85647702304
1814,111784.21673370473
1815,94882.64658936992
1816,122928.66316939528
1817,142330.3742291638
1818,158856.36340249592
1819,165538.6895231667
1820,109240.48529859525
1821,132471.88741241064
1822,161387.4206123381
1823,87395.71306850355
1824,151698.40240569497
1825,166051.85402291978
1826,145886.74192420032
1827,127371.47900990871
1828,148641.0685795187
1829,122284.00774618395
1830,153990.99134051334
1831,178525.1940487763
1832,126319.36012172827
1833,158160.86008130034
1834,167991.01962762309
1835,175777.66948110014
1836,133424.73920028703
1837,118486.86046233078
1838,144838.82248475708
1839,125112.68396601698
1840,170403.82202276474
1841,156581.53980989178
1842,138131.13103825576
1843,158201.49975757243
1844,170571.44701573212
1845,173063.37577443686
1846,163564.8654256653
1847,201963.2350795229
1848,102044.03356304861
1849,133008.9210898558
1850,137534.3728196499
1851,178455.8421137726
1852,153740.76090825384
1853,154954.02375544462
1854,198601.5190471626
