Id,SalePrice
1461,133699.63222278672
1462,153204.59831681347
1463,173128.6632643801
1464,180668.00086302357
1465,213797.2431626088
1466,175555.06982859652
1467,168652.82359358997
1468,168977.08176185485
1469,177586.3313144506
1470,134185.01703279084
1471,195507.42394154498
1472,94840.1343970344
1473,99005.75522218579
1474,149324.814555009
1475,141027.58647539205
1476,405463.2799201533
1477,252745.43750518665
1478,336088.6145041825
1479,321597.7344723465
1480,435805.2548740505
1481,312757.72315482347
1482,205474.10723786062
1483,181155.05448770133
1484,173347.05545907802
1485,176987.3891485015
1486,201055.37411411063
1487,357795.227466742
1488,242898.14112078387
1489,193307.67884962165
1490,246771.69663887582
1491,193607.71038827003
1492,95010.70207736285
1493,177350.68422873045
1494,303672.06791365775
1495,301587.16203931527
1496,257696.9198458229
1497,195637.28116248883
1498,156180.61600523625
1499,156401.7369763227
1500,153827.5155730345
1501,163661.79409842062
1502,160632.0663368293
1503,258189.14942903217
1504,232343.70443476926
1505,219301.35144081985
1506,196043.8551261129
1507,239383.89196882152
1508,197639.02830420376
1509,164875.33387424148
1510,151213.8232467175
1511,148912.50415151735
1512,176336.08739570275
1513,161146.04126561043
1514,154404.48715541462
1515,172042.15036811546
1516,146848.5484792303
1517,156742.00636322965
1518,154458.80704657902
1519,213732.75423372755
1520,136769.0911431996
1521,139262.7657121078
1522,157093.2485077175
1523,121463.49876538129
1524,99471.60353594205
1525,121770.11618922905
1526,122569.10569284098
1527,98974.52361359747
1528,135533.6626755631
1529,136200.9817279998
1530,168005.26872081932
1531,138694.66440957398
1532,91974.68576897087
1533,139461.34283547022
1534,116904.25866287819
1535,141258.53128993066
1536,103383.7884061385
1537,95312.78443383773
1538,165241.03688700387
1539,169542.71768673018
1540,119466.47855015582
1541,142562.53211312744
1542,158040.7429870154
1543,186160.81872119886
1544,95204.08367302973
1545,112757.40201743736
1546,138767.81150116838
1547,144006.94651287317
1548,137731.50466763356
1549,131603.5325964313
1550,148026.93524075195
1551,102871.56338200795
1552,123114.49722274806
1553,120722.66230402183
1554,112869.34683569428
1555,215670.28161257895
1556,149704.38073089928
1557,142171.14322328684
1558,122956.30170612263
1559,112111.8014258242
1560,127128.54526558719
1561,142258.0680645266
1562,133697.36750724702
1563,121684.25875383633
1564,169774.0002823022
1565,145543.95191502955
1566,243038.33353969117
1567,89956.45077705284
1568,231216.96658514443
1569,131419.57304625743
1570,134622.29982732274
1571,117303.24074231958
1572,143559.7033575381
1573,187991.13812059604
1574,127248.64219157737
1575,182701.37259213548
1576,162313.73341016975
1577,188509.68443270025
1578,127144.53240422995
1579,144575.47506336335
1580,199135.62123857098
1581,143473.5018487224
1582,124513.92814438857
1583,274532.14750848804
1584,237165.4869641159
1585,143245.21566382842
1586,89142.93792306077
1587,88095.17525552727
1588,141145.5133924205
1589,100313.66195936626
1590,126458.15483442062
1591,104432.55827945996
1592,129340.95146718159
1593,114062.07480083575
1594,151174.07254049333
1595,118619.58654441062
1596,221597.25696007133
