Id,SalePrice
1461,134472.7273637425
1462,150309.38782172036
1463,175307.95433372667
1464,177052.21618115163
1465,211633.18749837496
1466,177180.0964530847
1467,174969.50224191765
1468,175346.9856695708
1469,172942.04569427556
1470,131538.5585335204
1471,178310.03685467105
1472,91295.24709484373
1473,94676.13654250304
1474,146380.0531847015
1475,127318.01426877074
1476,405480.0418954226
1477,248855.23535738385
1478,329979.05136450916
1479,317708.71068102424
1480,619614.3814398858
1481,287016.06220635975
1482,205634.54458728235
1483,184043.82060958262
1484,169352.43701176863
1485,181093.92792324198
1486,201560.83756085162
1487,390094.83003636345
1488,240366.73261605197
1489,198145.48510653534
1490,250359.06793138295
1491,195960.51043938947
1492,101244.43737870172
1493,164133.45350349255
1494,294335.82270513184
1495,284989.6611934058
1496,259552.7172070585
1497,195204.3731919012
1498,157226.6041781594
1499,157352.0711452652
1500,155153.30604143225
1501,164028.2567934592
1502,173874.98249129506
1503,267532.80136823736
1504,220833.21949081097
1505,213164.8973234783
1506,202072.27660834132
1507,210381.56822520954
1508,185887.12174059893
1509,168928.37179796814
1510,153805.92363137283
1511,155512.93705868954
1512,169434.23856420917
1513,157830.46107574162
1514,150621.89512236504
1515,165735.7380442744
1516,149963.4637996758
1517,150518.24303714003
1518,161570.0780054287
1519,187618.61185102258
1520,139079.1416422145
1521,141550.90522255714
1522,156612.8245399419
1523,116615.92767206351
1524,108204.38754185836
1525,120401.54806488231
1526,121011.55071710746
1527,110426.66452099725
1528,134526.05227513117
1529,142340.30259715204
1530,163458.49347747766
1531,119040.84188209943
1532,110508.75796033378
1533,146442.28436910035
1534,135002.68890796578
1535,139835.09283437813
1536,106463.11915069261
1537,77168.15577816097
1538,170746.74076921193
1539,206240.6510653618
1540,96896.70947162824
1541,145969.39993091387
1542,152344.9889558766
1543,169228.53918684475
1544,89116.36604180928
1545,108389.7092701203
1546,145524.69703187924
1547,152734.71416113724
1548,140259.20689695512
1549,137757.07434394507
1550,157133.0120904374
1551,115313.87895505708
1552,124910.38738827172
1553,146842.54698274317
1554,108369.62002829438
1555,235190.98107325519
1556,151812.2793273421
1557,97228.98760441774
1558,103309.10270008417
1559,107859.78297544307
1560,134155.83892014128
1561,143154.51263485706
1562,135300.3248696415
1563,114400.27194316634
1564,154093.1866946463
1565,146960.0240072921
1566,251726.3672157719
1567,69045.61982133445
1568,215355.8558088804
1569,143802.73072445046
1570,143450.27389247456
1571,121307.33564927774
1572,142556.68472455686
1573,175563.83177530696
1574,135326.20772123296
1575,180968.39255647166
1576,193717.46906011886
1577,195964.20028480992
1578,141970.95658338856
1579,143247.9194263584
1580,185092.28227721257
1581,147373.48605936184
1582,133046.08314302642
1583,279575.87610271364
1584,220217.19233753328
1585,148563.6609904748
1586,71997.92272328715
1587,78309.68212085852
1588,144786.8473422559
1589,106874.5734067805
1590,131309.06641256093
1591,98866.97587039546
1592,141493.59459827928
1593,114917.05117764276
1594,136912.57584084946
1595,121551.26392598866
1596,209448.6797416419
1597,221872.47352190095
1598,176448.36369974824
1599,150480.57027332712
1600,152558.63897089052
1601,10905.5043828575
1602,113304.87915524696
1603,47327.497308459715
1604,284011.546423214
1605,211853.9597089442
1606,155324.11958760725
1607,156924.07717153308
1608,211302.47968375235
1609,212795.91814247682
1610,165840.84151943965
1611,151127.14891232605
1612,194978.12773540962
1613,157407.48168437558
1614,108043.4071007136
1615,76768.7256113163
1616,76768.7256113163
1617,80080.50966143509
1618,134552.38685776846
1619,141168.08719636683
1620,167369.2779690497
1621,138049.91841797973
1622,158811.96153994935
1623,206298.9644546087
1624,192018.96172768585
1625,150263.8277024428
1626,167549.46709651963
1627,179483.78661912214
1628,251288.44129416585
1629,177494.65211158767
1630,423425.49180714844
1631,202819.22598004033
1632,251202.02857473757
1633,180844.26846116202
1634,182232.9982033036
1635,172649.2950797728
1636,171392.4784803973
1637,173259.66905545953
1638,201260.69553365884
1639,184996.7822505219
1640,220308.4442233906
1641,190614.21943688105
1642,238747.98492979122
1643,225991.08175420575
1644,219920.61043638538
1645,184711.32679789478
1646,168530.75784590197
1647,164699.30736843444
1648,152898.35252752624
1649,143014.53888719162
1650,121418.94704442061
1651,128335.72395857167
1652,92171.16994572699
1653,92465.17277134248
1654,140240.36250662693
1655,137220.71478639235
1656,142167.46521878682
1657,140712.67635775573
1658,148352.46825669656
1659,129641.00282788451
1660,160885.74684604246
1661,421584.5499319857
1662,361113.2881735327
1663,373444.6392696777
1664,562338.0189292678
1665,327441.66891215317
1666,328960.8065429969
1667,363180.7686544511
1668,346410.7485556378
1669,299509.0019182651
1670,375182.9484384516
1671,246962.3801837433
1672,513358.6539717811
1673,277150.0426001868
1674,245400.2249160611
1675,192806.4496764102
1676,192723.4243701741
1677,199571.5551485637
1678,542959.6950937291
1679,394337.3265261381
1680,352698.17031761206
1681,257975.46993021428
1682,288397.2252463981
1683,199129.28477712485
1684,178658.82088223647
1685,174312.1577667411
1686,172162.04444014447
1687,177159.88147395835
1688,199745.4963053831
1689,183105.266381067
1690,180807.93081696887
1691,173114.98358085044
1692,274516.393547657
1693,181093.92792324198
1694,176352.69895664067
1695,170075.40012733877
1696,243936.1352317856
1697,174719.6242915799
1698,307120.98821647686
1699,333483.7052007535
1700,253892.65932093584
1701,267562.8513716262
1702,259345.76306033754
1703,251815.81826168887
1704,252509.93761022668
1705,265595.9950300844
1706,413818.1679504628
1707,259020.86538135735
1708,216214.0263508716
1709,257134.10600573744
1710,222399.00780139124
1711,270351.84431200597
1712,256072.94918229518
1713,263229.28240225744
1714,217151.4950273541
1715,204486.08781570266
1716,173101.6014670599
1717,167677.96906343376
1718,143739.3129742085
1719,200559.22456003953
1720,223325.51735951586
1721,160301.77931113885
1722,141953.425934712
1723,161075.5103467081
1724,210008.19345474744
1725,211526.95956003817
1726,180586.71622449363
1727,175121.3029618221
1728,179849.82825163892
1729,152197.5374885386
1730,131649.71196287835
1731,126580.64059197101
1732,130284.03876336926
