Id,SalePrice
1461,133699.6322
1462,153204.5983
1463,173128.6633
1464,180668.0009
1465,213797.2432
1466,175555.0698
1467,168652.8236
1468,168977.0818
1469,177586.3313
1470,134185.017
1471,195507.4239
1472,94840.1344
1473,99005.75522
1474,149324.8146
1475,141027.5865
1476,405463.2799
1477,252745.4375
1478,336088.6145
1479,321597.7345
1480,435805.2549
1481,312757.7232
1482,205474.1072
1483,181155.0545
1484,173347.0555
1485,176987.3891
1486,201055.3741
1487,357795.2275
1488,242898.1411
1489,193307.6788
1490,246771.6966
1491,193607.7104
1492,95010.70208
1493,177350.6842
1494,303672.0679
1495,301587.162
1496,257696.9198
1497,195637.2812
1498,156180.616
1499,156401.737
1500,153827.5156
1501,163661.7941
1502,160632.0663
1503,258189.1494
1504,232343.7044
1505,219301.3514
1506,196043.8551
1507,239383.892
1508,197639.0283
1509,164875.3339
1510,151213.8232
1511,148912.5042
1512,176336.0874
1513,161146.0413
1514,154404.4872
1515,172042.1504
1516,146848.5485
1517,156742.0064
1518,154458.807
1519,213732.7542
1520,136769.0911
1521,139262.7657
1522,157093.2485
1523,121463.4988
1524,99471.60354
1525,121770.1162
1526,122569.1057
1527,98974.52361
1528,135533.6627
1529,136200.9817
1530,168005.2687
1531,138694.6644
1532,91974.68577
1533,139461.3428
1534,116904.2587
1535,141258.5313
1536,103383.7884
1537,95312.78443
1538,165241.0369
1539,169542.7177
1540,119466.4786
1541,142562.5321
1542,158040.743
1543,186160.8187
1544,95204.08367
1545,112757.402
1546,138767.8115
1547,144006.9465
1548,137731.5047
1549,131603.5326
1550,148026.9352
1551,102871.5634
1552,123114.4972
1553,120722.6623
1554,112869.3468
1555,215670.2816
1556,149704.3807
1557,142171.1432
1558,122956.3017
1559,112111.8014
1560,127128.5453
1561,142258.0681
1562,133697.3675
1563,121684.2588
1564,169774.0003
1565,145543.9519
1566,243038.3335
1567,89956.45078
1568,231216.9666
1569,131419.573
1570,134622.2998
1571,117303.2407
1572,143559.7034
1573,187991.1381
1574,127248.6422
1575,182701.3726
1576,162313.7334
1577,188509.6844
1578,127144.5324
1579,144575.4751
1580,199135.6212
1581,143473.5018
1582,124513.9281
1583,274532.1475
1584,237165.487
1585,143245.2157
1586,89142.93792
1587,88095.17526
1588,141145.5134
1589,100313.662
1590,126458.1548
1591,104432.5583
1592,129340.9515
1593,114062.0748
1594,151174.0725
1595,118619.5865
1596,221597.257
1597,228507.4133
1598,200353.8675
1599,145470.6426
1600,154029.9539
1601,54091.42165
1602,113448.5809
1603,87931.91525
1604,269088.9907
1605,224281.3219
1606,162467.7071
1607,161292.028
1608,213568.0518
1609,203436.3215
1610,167878.0009
1611,144311.1708
1612,199700.0596
1613,160578.9988
1614,100601.2394
1615,81329.80114
1616,81329.80114
1617,82125.82537
1618,138447.067
1619,134197.4777
1620,196433.2278
1621,135911.381
1622,144789.287
1623,221843.6758
1624,200666.0107
1625,136818.3152
1626,174919.5299
1627,180578.8274
1628,253142.2812
1629,178654.8168
1630,345588.2609
1631,224716.7158
1632,252842.3714
1633,181983.9793
1634,187013.4821
1635,165555.8612
1636,165790.1353
1637,180000.9627
1638,210761.0393
1639,187328.8512
1640,232109.0399
1641,193533.5227
1642,249697.6337
1643,241677.9432
1644,229458.5859
